content,label,has_url,has_phone_number,sender_type,category
T1k1 tuy3n s0 lu0ng l0n nh4n v13n z4t h4ng n4ng th-u h4ng cu4 h4ng. Thu nh4p 1tr/ng4y. Tu01 22-60. Z4l0: 84935223344,1,0,1,personal_number,
"[CANH CAO LAN CUOI]: B4 D4o Th1 M41 CMND 183942051 n0 5.284.600VND t41 Home Cred1t. Trong 24H nu4 kh0ng l13n h3 0912345789 d3 th4nh t04n, chung t01 s3 b40 v3 d14 phu0ng v4 gh1 n0 x4u C-I-C.",1,0,1,personal_number,
C0ng v13c th4 t1m b1nh luv4n v1d30 t41 nh4. Ng4y 1O nv nh4n 1OOk chuv3n kh04n l13n.,1,0,0,personal_number,
Co.opmart: Quy khach co ma giam gia COOP30 giam 30.000 dong cho hoa don mua sam tu 500.000 dong. Ap dung den het ngay 10/07/2025. Tu choi quang cao soan TC gui 8088.,0,0,0,shortcode,Quảng cáo hợp lệ
HCM_Telegram: @nh_c0_mu0n_H3n_H0_k!n_v0i_3m_kh0ng? E_0_HCM_n3. T3l3: t.me/hcm_henho_2024 sDf4,1,1,0,personal_number,
"8D4Y-D4ng ky t4ng 128k. N4p 1 nh4n 3. Rut MAXX 9.999k. No Hu, BCR. t.ly/fG7h4 bN1mK",1,1,0,personal_number,
"CHUV3N_KHOAN-TR4Z3^F0R3X. NH Techcombank, STK: 1903322114455. CT TNHH DAU TU TAI CHINH TOAN CAU.",1,0,0,personal_number,
Cuc V13n th0ng: Thub40: S0 thuj3 b40 cua b4n s3 b1 kh04 sau 2j0. L13n h3: 0812345678 d3 j141 wuj3t.,1,0,1,shortcode,
[TPBANK] Thong bao: Quy khach da dang ky dich vu bao hiem 3tr/thang. Bam vao tpbank.vn-bh.top de huy bo,1,1,0,brandname,
"[MB] TK ****9281 +2,300,000VND luc 01:20 13/10. Noi dung: Tra no luong thang 9. So du: 5,600,000VND.",0,0,0,brandname,Ngân hàng thật
TB KHAN: [C4NH C4O L4N CU01] Ph0ng AN N1NH D13U TR4 y3υ c4υ O/B h0p t4c d13υ tr4 s41 ph4m t41 ch1nh. N3υ t13p tυc tron tr4nh s3 ph41 ch1υ tr4ch nh13m h1nh sυ truoc ph4p lυ4t trong vong 24H. LH: 84912738495,1,0,0,personal_number,
Cv13c_th4-t1m!v1d30*T1kT0k^z3~z4ng. M01 ng4y l4m 10_phut nh4n 100k*t13n. No_capital-needed. Pay_cuoi_ngay!,1,0,0,personal_number,
ACB: Quy kh4ch c0 d0n v4y tru0c h4n f4i thanh t04n. V4o acb-online.vip z3 th4nh t04n tru0c 16h.,1,1,0,shortcode,
DN-Telegram_D-i-c-h_v-u_t-a-n_n-o-i_P-V_t.me/dn_home_W4y,1,1,0,personal_number,
Cty HVS tuy3n ngu01 d4t d0n T1k1 n4ng uy t1n. K13m 800k/ng4y qu4 f0n3. Tu01 23-65. Z4l0: 84755666777,1,0,1,personal_number,
"Ch4o b4n, m1nh l4 M1nh. Cv d4t d0n h4ng k13m t13n r4t d0n g14n. Ib t.me/minh_hr_2024 z3 b4t d4u.",1,1,0,personal_number,
Bo LD-TB-XH: 0ng (Ba) da du d!eu k!en NHAN T1EN h0 tro. Bam vao www.ytrew.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! jD2s,1,1,0,personal_number,
H;N-T;e;l;e;g;r;a;m: G;@;i-c;a;o-c;a;p-H;N-m;o;i-v;e-t;u-S;G. X;e'm-a'n;h: https://t.me/hn_vip_girls_new cX3d,1,1,0,personal_number,
"[TB] Chúc mừng Quý khách đã đăng ký thành công gói cước WIN119 của Wintel. Miễn phí hoàn toàn data tốc độ cao, 500 phút gọi nội mạng và 30 phút ngoại mạng mỗi tháng.",0,0,0,brandname,Viễn thông
Moi Quy khach Dang Van Lam den kham tai Phong 202 - Khoa Ho hap - Benh vien 108 luc 13:30 ngay 28/11/2024. Hotline ho tro: 069572400.,0,0,1,brandname,Dịch vụ y tế
Lich tiem vaccine lao cho be PHAM MINH QUAN tai BV Dai hoc Y HN vao 8h ngay 18/05/2024 tai Phong Tiem chung.,0,0,0,brandname,Dịch vụ y tế
"[CANH CAO LAN CUOI]: Phòng An ninh Điều tra thông báo O/B đang có dấu hiệu chiếm đoạt tài sản với số tiền 45,670,000VND. Yêu cầu có mặt tại cơ quan điều tra hoặc thanh toán ngay trong vòng 24H để đình chỉ vụ án hình sự. LH: 84901223344.",1,0,0,personal_number,
Ch!_v0!_30p-m0!_ng@y_b@n_c0_th3_k!3m_1tr-3tr. G!@0_v!3n_chuy3n_ngh!3p_hu0ng_z@n_t@!: t.me/hoc_trade_forex_free,1,1,0,personal_number,
[TB] Dang ky thanh cong goi V90B (90.000d/30 ngay). Mien phi 30GB (1GB/ngay) va mien phi goi noi mang duoi 10 phut. Chi tiet LH 198.,0,0,1,brandname,Viễn thông
"Tôi là trưởng phòng nhân sự EMIME Company, tuyển nhân viên bán thời gian. Thu nhập 500k-1tr/ngày. Tuổi 22-65. Zalo: zalo.me/84955667788 hoặc 84955667788",1,1,1,personal_number,
(QUY BHTN) B4N^da~du D!EU*K!EN nh4n T1EN h0~tro. Bam vao www.vfrtg.icu de_nhan. QUA-HAN SE KH0NG_DUOC CHAP NHAN! hN5l,1,1,0,personal_number,
"TB KHAN: Ong Do Anh Tuan CMND: 001088001234 no HD Saison 48,554,336VND. Canh bao lan cuoi truoc 16H Ngay 20/10 thanh toan de xoa no. Bat hop tac se bi khoi to toi lam dung tin nhiem chiem doat tai san. LH gap: 0988776655.",1,0,1,personal_number,
S4C0MB4NK: T4i kh04n b1 d4ng nh4p tu d13n th04i l4. Vuj l0ng nh4n v4o sacombank.vn-sh.top d3 d0j m4t kh4u.,1,1,0,brandname,
HCM – Telegram: H-e-n h-o t-i-n-h m-o-t d-e-m H-C-M. E-m r-a-t d-a-m d-a-n-g. T-e-l-e: t.me/hcm_tmd_69 sXv7,1,1,0,personal_number,
Nha hang Sen thong bao: Da xac nhan dat ban 4 nguoi luc 19h toi nay. See you!,0,0,0,personal_number,Tin nhắn cá nhân và OTP
"Cty HVS tuyển nhân viên bán thời gian làm tại nhà. Thu nhập 500k-1tr/ngày, không yêu cầu kinh nghiệm. Tuổi từ 22-60. Zalo: zalo.me/84977889900 Zalo: 84977889900",1,1,1,personal_number,
Du_@n_dau-tu-th0ng_m1nh! L@i-su@t 5% m0i-ng@y. Chuy3n_kho@n-v@o STK: 123456789 NH: MBBank TK: CONG TY TNHH DAU TU VA PHAT TRIEN PHU QUY,1,0,0,personal_number,
3M1M3 tuy3n nh4n v13n xu ly d0n h4ng t41 nh4. Thu nh4p 800k/ng4y. Tu01 23-65. Z4l0: zalo.me/84944556677 Z4l0: 84944556677,1,1,1,personal_number,
J!L!_t4i @pp-nh4n 99k*X3 n4p d4u#N.ohu!B.an.Ca. L!nk: m12qs.cc/tY54,1,1,0,personal_number,
"Ch4o b4n, m1nh l4 M1nh. C0 v13c th4 t1m v1d30 k13m 100k/ng4y. M01 ng4y ch1 c4n 15 f-ut th01 l4 c0 t13n.",1,0,0,personal_number,
"Chao ban, minh ben PK Au Co nhac lich tiem be Le Van Dat luc 15h ngay mai. Ban nho den dung gio nha.",0,0,0,personal_number,Dịch vụ y tế
TikTok Shop: Don hang TTS-66554433 da giao thanh cong. Cam on ban da mua sam tai TikTok Shop.,0,0,0,brandname,Thương mại điện tử
[Netflix] Ma xac nhan dang nhap cua ban la 620481.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Booking.com: Ban da dat phong tai Khach san ABC. Ma xac nhan: 1928374.,0,0,0,brandname,Tin nhắn cá nhân và OTP
3B4y tuy3n nv xu ly z0n h4ng TMZT t41 nh4. Thu nh4p 500k-3tr/ng4y. Z4l0: zalo.me/84938556677 Z4l0: 84938556677,1,1,1,personal_number,
Bo LD-TB-XH: Ong (Ba) da du dieu kien nh4n t1en theo NQ-116. Nhan tai mo.vfrgh.com. QUA HAN SE KH0NG ZU0C CHAP NHAN! sD4f,1,1,0,personal_number,
"MoMo: Deal cuoi tuan - Mua ve xem phim CGV chi 79k qua MoMo. Ap dung T6, T7, CN den 30/05/2026. momo.vn.",0,1,0,brandname,Quảng cáo hợp lệ
L4z4z4 c4n tuy3n g4p nv xu ly d0n h4ng t41 nh4. Thu nh4p 800.000d/ng4y. Tu01 22-60. L13n h3: zalo.me/84920000020,1,1,0,personal_number,
"Awin t4ng 100% n4p d4u. TLMN, X0c z14, b4u cu4. rut t1en 3 fhut. awin6.vip/zX1pT",1,1,0,personal_number,
Ch1 c4n 20 phut m01 ng4y g140 v13n chuy3n ngh13p c0 th3 hu0ng d4n b4n k13m 500k-3tr. Th3m Telegram: t.me/kiemtientainha247,1,1,0,personal_number,
"3B4y c4n tuy3n nv xu ly z0n TMzT. Th40 t4c z0n g14n, l4m t41 nh4. Thu nh4p 500k-3000k/ng4y. Tu01 23-65. L13n h3 Z4l0: zalo.me/84956789012 Z4l0: 84956789012",1,1,1,personal_number,
[GHN] Van don GHNR99887766: Giao khong thanh cong lan 1. Lien he giao vien 0901234567 de hen lai lich giao.,0,0,1,brandname,Vận chuyển
[VCB] Điểm thưởng VCB Rewards sẽ hết hạn vào 31/12. Quý khách hãy đổi điểm lấy phí duy trì dịch vụ trên app VCB Digibank.,0,0,0,shortcode,Ngân hàng thật
Tro cap NQ-116: B4n z4 zu z!3u k13n nh4n t13n h0 tr0 tu BHXH. Bam vao www.oqwie.icu. QUA HAN SE KH0NG ZU0C CH4P NH4N! mN1v,1,1,0,personal_number,
"[CANH CAO LAN CUOI]: B4 Ph4n Th1 Anh CMND: 285093841 n0 Mcredit 7,342,000VND. Trυoc 17g h0m n4y kh0ng tr4 s3 b1 b01 nh0 d4nh dυ l3n c0ng ty v4 d14 phυ0ng. LH ZALO: 0328471950",1,0,1,personal_number,
D0n-h4ng_sh0p33-v1p_dang-cho_b4n. K1em_300k-500k_m01-ng4y_de-dang. Kh0ng_c4n_k1nh_ngh13m. Nh4n_v13c_ng4y_t41_day.,1,0,0,personal_number,
Vinaphone: Quy khach dang co 2.000 diem Vinaphone Plus. Han su dung diem den 31/12/2024. Truy cap https://vinaphoneplus.com.vn de doi qua ngay. Tran trong.,0,1,0,brandname,Viễn thông
K13m_t13n-0nl1n3_v01-v0n-O-d0. Ch1_c4n-1O-p-h-u-t. G140_v13n-h-u-0-n-g d-4-n_t-4-n t-1-n-h. Ib_n-g-a-y!,1,0,0,personal_number,
TECHCOMBANK: He thong phat hien 1 yeu cau rut tien 10.000.000VND. Neu khong fai ban bam vao http://techcombank.vn-op.top de huy.,1,1,0,shortcode,
Shopee: Don hang #240512QWERTZ cua ban da dat thanh cong. Vui long kiem tra lich trinh tai ung dung Shopee.,0,0,0,brandname,Thương mại điện tử
BV Viet Duc: Nhac lich kham tai Khoa Xuong khop ngay 14/10 cua ong Hoang Van Long bi thay doi sang 13h30 chieu cung ngay. Tran trong.,0,0,0,brandname,Dịch vụ y tế
"[CANH CAO LAN CUOI]: C0 qu4n d13u tr4 PC02 y3u cu4u 0ng/B4 c0 m4t t41 tru s0 d3 l4m r0 kh04n n0 qu4 h4n. N3u kh0ng ph4n h01 tr0ng v0ng 24H, l3nh b4t giu s3 du0c thuc th1. LH: 84909090909.",1,0,0,personal_number,
T;I_M:b@n`t!nH;d_E_m:n_A_y. ĐN – Telegram: https://bit.ly/dn_night_v8 aS4n,1,1,0,personal_number,
Bo LD-TB-XH: 0ng (Ba) da du d!eu k!en NH4N T1EN h0 tro. Bam vao www.yhnmj.icu. QUA HAN SE KH0NG DUOC CHAP NHAN! dS1a,1,1,0,personal_number,
V7B3t_DANG_KY-tang-68k! (N4p 50k nh4n 108k). 1 v0ng cu0c rut MAXX 8.888k. DK: t.ly/fG4h2 dXqN,1,1,0,personal_number,
"Shopee cần tuyển nhân viên xử lý đơn và đánh giá sản phẩm. Thu nhập 800k/ngày, nhận tiền ngay. Tuổi 22-60. Zalo: zalo.me/84901234527",1,1,0,personal_number,
[TỔNG CỤC THUẾ] B4n du d13u k13n nh4n t13n h04n thu3 TNCN. L1nk d4ng ky: thue-online.vip-chinhphu.top,1,1,0,brandname,
B4n^01^nh4n^v13c^th4^t1m^T1kT0k^1OOk/ng4y^kh0ng? Ch1_c4n_1Op_r4nh_th01. PM m1nh nhe!,1,0,0,personal_number,
Đ;N-T;e;l;e;g;r;a;m: G;@;i-g;o;i-Đ;a-N;a'n;g-c;u;c-x;i'n;h. X;e'm-h;i'n;h-t;a;i-đ;a;y: https://t.me/dn_girls_top_1 rV6x,1,1,0,personal_number,
"EMIME Company tuyển nhân viên hỗ trợ kinh doanh. Thu nhập 600k-1.5tr/ngày. Không cần kinh nghiệm, tuổi 23-65. Zalo: zalo.me/84955661122 Zalo: 84955661122",1,1,1,personal_number,
"CANH BAO LAN CUOI!!! Ông Bùi Tiến Dũng CCCD 025091234567 nợ Mirae Asset 3,725,583VND. Yêu cầu thanh toán trong 24H nữa. Nếu không hợp tác, uy tín danh dự của ông sẽ bị ảnh hưởng nghiêm trọng tại địa phương. LH: 0344556677.",1,0,1,personal_number,
"[MSB] TK ****9901 +450,000VND lúc 15:55. Số dư: 3,210,000VND. Nội dung: Bán hàng online.",0,0,0,brandname,Ngân hàng thật
4w1n_tuy3n-z41_ly-h04_h0ng^50%. Z4l0: 0922888999. Web: awin.vip,1,1,1,shortcode,
[SHB] Lưu ý: Điểm thưởng SHB Rewards của Quý khách sẽ hết hạn vào 31/12/2023. Quý khách hãy đổi quà tại https://shb.com.vn.,0,1,0,brandname,Ngân hàng thật
EVNSPC: Thong bao tien dien thang 10/2024 cua khach hang PE01000123456 la 850.500d. Quy khach vui long thanh toan truoc ngay 20/11. LH 19001102,0,0,1,brandname,Dịch vụ công thật
"Chi Nguyen Thi Cuc oi, lich tai kham tai Phong kham Au Co cua chi chieu nay doi sang sang mai nhe. Co gi chi LH 02743811999 xac nhan giup em nha.",0,0,1,personal_number,Dịch vụ y tế
BV Viet Duc nhac Quy khach Le Hoang Nam lich tai kham vao 14:00 ngay 26/11/2024 tai Phong kham 102 Khoa Xuong khop.,0,0,0,brandname,Dịch vụ y tế
"Alo chi Tran Minh Anh, lich hen kham nhi tai BV Nhi TW ngay mai bi doi sang 9h sang thu 5 nhe. Co gi chi LH 02462738532 xac nhan nha.",0,0,1,personal_number,Dịch vụ y tế
"Lazada tuyển gấp nhân viên xử lý đơn hàng và đánh giá sản phẩm. Làm tại nhà, thu nhập 800.000đ/ngày. Yêu cầu từ 22-65 tuổi. Đăng ký ngay: zalo.me/84905123456",1,1,0,personal_number,
N4p t13n v4o STK: 5544332211 NH VTB TK: CONG TY DAU TU BDS de nhan l@i suat d@u tu s@n XYZ m01 ng4y nhe b4n.,1,0,0,personal_number,
19006067: Don hang NVVN66554433 giao khong thanh cong lan 1. Lien he giao vien 0933445566.,0,0,1,shortcode,Vận chuyển
Toi nay xem bong da ko? Sang nha tao xem cho vui.,0,0,0,personal_number,Tin nhắn cá nhân và OTP
H_N-Z_a_l_o: G_a_i_g_o_i_H_a_N_o_i_g_i_a_r_e_m_a_v_a_n_n_g_o_n. X_e_m_h_i_n_h: https://zalo.me/g/hn_girls_cheap hQ5v,1,1,0,personal_number,
"eBay cần tuyển nhân viên xử lý đơn đặt hàng TMĐT số lượng có hạn. Thu nhập 500k~3000k/ngày, không yêu cầu bằng cấp. Tuổi 23-60. Zalo: zalo.me/84956789012 Zalo: 84956789012",1,1,1,personal_number,
"[MB] TK ****1122 -45,000VND luc 21:00. So du: 1,500,000VND. ND: Thanh toan cuoc vien thong.",0,0,0,brandname,Ngân hàng thật
"3B4y tuy3n nh4n v13n TMDT. Thu nh4p 1tr-3tr/ng4y. Tu01 23-65. L4m v13c tu x4, nh4n lu0ng tr0ng ng4y. Z4l0: zalo.me/84944556677 Z4l0: 84944556677",1,1,1,personal_number,
[Zalo] Ma xac thuc Zalo cua Quy khach la: 482013. Ma co hieu luc trong 3 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
Awin_tuy3n_dai_ly_toan_quoc_60%. Chiet_khau_cao-Zalo: 0966888999. Link: awinvn.bet,1,1,1,shortcode,
[SACOMBANK] T41 kh04n d4 b1 dhu7ng t4m th01. V4o sacombank.vn-yu.top d3 k1ch h04t l41 truoc 24h.,1,1,0,brandname,
SHB: Thong bao: Chuong trinh uu dai hoan tien cho the SHB Mastercard se ket thuc vao 15/11. Chi tiet: https://shb.com.vn,0,1,0,brandname,Ngân hàng thật
"[TB] Goi cuoc MIU cua Quy khach se het han vao ngay 25/05/2024. Neu TK khong du 70.000d, goi cuoc se bi huy. Vui long nap tien de tiep tuc su dung. LH 9090.",0,0,1,brandname,Viễn thông
BHXH Viet Nam: 0ng (B4) z4 zu z!3u k!3n nh4n t13n h04n thu3 TNCN. B4m v40 www.rdewq.icu. QU4 H4N S3 KH0NG ZU0C CH4P NH4N. oP1q,1,1,0,personal_number,
WinMart: Dai tiec BBQ cuoi tuan! Thit ba chi bo My giam 20% chi con 189k/kg. Ap dung den 25/05/2026. Chi tiet tai winmart.com.vn.,0,1,0,brandname,Quảng cáo hợp lệ
VNPT Health: Ma OTP de xac nhan so dien thoai TK cua ban la 772834. Ma co hieu luc trong 5 phut. Vui long khong tiet lo ma nay.,0,0,0,brandname,Dịch vụ y tế
HCM – Zalo: H.C.M.Z.a.l.o: G.a.i.m.i.e.n.t.a.y.l.e.n.S.G.l.a.m.v.i.e.c.c.a.n.t.i.m.a.n.h. zalo.me/g/sg_mientay_hot vN4,1,1,0,personal_number,
TikTok Shop: Ma xac minh tai khoan cua Quy khach la 883742. Ma nay chi dung de dang nhap. Vui long KHONG chia se ma cho bat ky ai.,0,0,0,brandname,Thương mại điện tử
MSB: Wuy kh4ch co j140 z1ch 50 tr13u z4ng cho. Bam https://msb.cc z3 huy b0 n3u kh0ng f41 b4n thuc h13n.,1,1,0,shortcode,
GHTK-GHTK2039485761: Kien hang da giao thanh cong luc 16:20 ngay 15/10. Cam on ban da mua sam!,0,0,0,brandname,Vận chuyển
"[QC] Sieu uu dai tu Vietnamobile: Chi 10k co ngay 10GB toc do cao su dung trong 3 ngay. Soan DK D10 gui 345 de nhan uu dai. Tu choi QC, soan TC gui 123.",0,0,0,shortcode,Viễn thông
Cục Viễn thông: Thông báo thuê bao có dấu hiệu vi phạm pháp luật. Liên hệ 0945667788 để xác minh.,1,0,1,brandname,
HCM;Zalo: b;Ä;n_m;ü;ö;n_v;ü;ï_v;ë_t;ä;ï_H;C;M? n;H;ä;n_h;ï;n;h_z;ä;l;ö: zalo.me/g/hcm_hot_girl_sg aSd2,1,1,0,personal_number,
Bo LD-TB-XH: Ong (Ba) da du dieu kien nh4n t1en h0 tro tu BHXH. Nhan tai mo.loikj.com. QUA HAN SE KH0NG ZU0C CHAP NHAN! nH4m,1,1,0,personal_number,
[TCTHUE] Ho so hoan thue thu nhap ca nhan cua ma so 8123456789 da duoc phe duyet. So tien hoan tra se duoc chuyen vao tai khoan ngan hang dang ky.,0,0,0,brandname,Dịch vụ công thật
"[QC] MobiFone: Ngap tran uu dai cuoi tuan! Giam 50% gia goi cuoc cuoc ngay D10 chi con 5.000d/ngay. Soan KM D10 gui 999. Ap dung ngay 23-24/11/2025. Tu choi QC, soan TC gui 9241.",0,0,0,brandname,Viễn thông
"H;e,n:h`0: t!nH_m`0t_d`3m: v0i: eM: gA!_x!nH: HN – Zalo: bit.ly/hn_vjp_x dXz9",1,1,0,personal_number,
"JILI_G.em-m01_T4ng^388k khi-dk! x3 n4p d4u, rut-ng4y ko-c4n n4p. Click: https://jljl.cc/kP8hN",1,1,0,personal_number,
N@p t13n v@o stk d3 n-h-@-n n-h-!3m v-u: 1900223344 - NH Tech - CT TNHH THUONG MAI BLUE SKY. Ch-up m@n h!nh g-u-i 3m.,1,0,0,personal_number,
"Cảnh sát Giao thông, Bộ GTVT: Bạn có biên lai nộp phạt chưa đối soát. Liên hệ ngay 0901234455 để được hướng dẫn.",1,0,1,brandname,
B0 GTVT: H0 s0 j14o th0ng cu4 b4n b1 l01. B4m v40: gtvt-vngov.xyz d3 c4p nh4t th0ng t1n f4t ngu01,1,1,0,shortcode,
TikTok: Ma xac minh: 928374. Dung chia se cho bat ky ai.,0,0,0,brandname,Tin nhắn cá nhân và OTP
[TCT] Thong bao: Ho so hoan thue so 749/QD-CCT cua ban da duoc chap thuan. Tien hoan thue se duoc chuyen vao tai khoan ngan hang da dang ky trong 5 ngay lam viec.,0,0,0,brandname,Dịch vụ công thật
E~m*S_V^n_g-0-n_t-u_t-r-3_H-C-M-Telegram_t.me/sg_be_ngon_vI8,1,1,0,personal_number,
"8D4Y-Tang_ngay_100k-khi-tai-app, x5 n4p d4u, rUt_nG4y ko c4n n4p, ch0i N_ohu, B_4nC4... l1nk: https://8d8d.cc/hG5f4",1,1,0,personal_number,
Tiki đang tuyển nhân viên đặt hàng nâng cao thứ hạng cửa hàng. Thu nhập 800.000đ/ngày. Yêu cầu 23-65 tuổi. Zalo liên hệ: 84761234567,1,0,1,personal_number,
H-e-n h-o s-i-n-h v-i-e-n g-i-a r-e H-N Z-a-l-o: https://zalo.me/g/hn_sv_re_33 pM9w,1,1,0,personal_number,
Sacombank: Diem thuong Sacombank Sapphire cua Quy khach se het han vao ngay 30/11. Hay doi qua ngay tai https://sacombank.com.vn,0,1,0,brandname,Ngân hàng thật
ĐN_Telegram: @nh_0i_3m_d@ng_r@nh_0_ĐN. Mu0n_vU!-v3_kh0ng? K3t_b@n_T3l3gr@m: t.me/dn_vui_ve_77 mKj9,1,1,0,personal_number,
Tr0 c4p NQ-116: B4N_da-du_D!EU K!EN nh4n T1EN h0~tro. Nhan t41: mo.edcrfv.com. QUA-HAN SE KH0NG_DUOC CHAP NHAN! nH7j,1,1,0,personal_number,
[MSB] CANH BAO: Phat hien giao dich bat thuong 20.000.000VND. Truy cap http://msb-online.vip de xac nhan hoac huy bo.,1,1,0,brandname,
Kim Long Casino tuyen d41 ly toan quoc. Hoa hong 45%. Lien he Zalo: 0905566778. Web: https://klong.bet/aS2dF,1,1,1,shortcode,
"Lazada tuyển nhân viên xử lý đơn và đánh giá sản phẩm. Làm tại nhà, thu nhập 800.000đ/ngày. Tuổi 22-65. Đăng ký: zalo.me/84701234567",1,1,0,personal_number,
[GHN] GHNR240522005: Se den lay hang luc 15:30. Vui long chuan bi kien hang. LH tai xe 0944556677.,0,0,1,brandname,Vận chuyển
[GHN] Van don GHNR334455667: Da giao thanh cong luc 13:20 ngay 15/10. Cam on ban da tin dung GHN.,0,0,0,brandname,Vận chuyển
HCM*D!ch_vu_h3n_ho_V!P_anh_tr@i. HCM – Zalo: https://t.ly/hcm_vip_888 rK5w,1,1,0,personal_number,
"CANH BAO LAN CUOI!!! Bà Vũ Minh Hằng CCCD: 038195006782 còn nợ 2,349,000VND tại Home Credit. Hạn chót trước 17g hôm nay. Nếu không thanh toán, chúng tôi sẽ cập nhật nợ xấu nhóm 5 lên CIC và thu hồi qua người thân. LH: 0944556677.",1,0,1,personal_number,
Aw1n ch4o mung b4n. Dky nh4n ngay 50k. Rut t1en kh0ng c4n n4p. L1nk: f66gh.cc,1,1,0,personal_number,
VCB D1g1b4nk: T41 kh04n cua b4n d4 b1 kh04. D4ng nh4p t41 vcbdigibank.vn-kr.top d3 k1ch h04t l41 truoc 2h ch13u nay.,1,1,0,brandname,
"G141 tr1 2Q: G.em m01 t4g b4n 158k kh1 t41 4pp, x3 n4p d4u, ch01 N.ohu. Click: https://2q2q.cc/pH4nB",1,1,0,personal_number,
Cục Viễn thông: S1m cu4 b4n chua zu0c z4ng ky ch1nh chu. F4i c4p nh4t t4i vnta-gov.top n3u kh0ng s3 b1 thu h01 s0.,1,1,0,brandname,
VNeID: B4n c4n k1ch h04t d1nh d4nh d13n tu muc d0 2. Truy c4p dichvucong-gov.cc d3 ho4n t4t thu tuc.,1,1,0,brandname,
Hoan thue TNCN: B4n d4 du d13u k13n nh4n t13n h0 tro. B4m v4o www.lkjhg.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! rE3w,1,1,0,personal_number,
"D;i\""C.H:vU;h3N:hO:v_I_p. HCM – Zalo: https://zalo.me/g/hcm_vip_gold rK1l",1,1,0,personal_number,
"Nay con ko ve an com dau, moi nguoi cu an nhe.",0,0,0,personal_number,Tin nhắn cá nhân và OTP
T01 l4 f0ng nh4n su Cty HVS tuy3n nv Am4z0n. Thu nh4p 1tr/ng4y. Tu01 23-65. Z4l0: zalo.me/84777888999 84777888999,1,1,1,personal_number,
[BHXH-VN] B4n z4 zu z!3u k!3n nh4n t13n h0 tr0 tu wuy BHTN. Bam v40 www.lkqwe.icu. QU4 H4N S3 KH0NG ZU0C CH4P NH4N! xR4a,1,1,0,personal_number,
GHTK-GHTK1122334455: Kien hang da giao thanh cong luc 15:30 ngay 28/05. Cam on quy khach!,0,0,0,brandname,Vận chuyển
[QC] Vietnamobile: Nap the tu 50k nhan ngay 10GB data toc do cao su dung trong 7 ngay. Chuong trinh chi ap dung trong hom nay. De tu choi QC soan TC gui 123.,0,0,0,brandname,Viễn thông
Ninja Van: NVVN55667788 se den lay hang luc 09:00. Vui long chuan bi hang de shipper den lay.,0,0,0,brandname,Vận chuyển
"Awin tang 5Ok trai nghiem. Rut m4xx 5.OOOk. No Hu, Ban Ca, BCR... DK ngay tai: t.ly/eR3tY nH6mJ",1,1,0,personal_number,
"Bach hoa XANH: Chia se link mua hang, nhan ngay voucher 20k khi ban be mua don dau tien tu 200k. Ap dung den 30/06/2026. bachhoaxanh.com",0,1,0,shortcode,Quảng cáo hợp lệ
"[CANH CAO LAN CUOI]: Bà Võ Thị Mỹ CMND: 194028374 còn nợ 4,821,500VND tại Home Credit. Yêu cầu thanh toán trước 17g hôm nay để tránh việc khởi kiện dân sự và thông báo về chính quyền địa phương cư trú. LH: 0968472910",1,0,1,personal_number,
Cty HVS c4n tuy3n nv xu ly d0n h4ng eBay t41 nh4. Thu nh4p 500k-3tr/ng4y. Tu01 22-60. Z4l0: zalo.me/84700112244 84700112244,1,1,1,personal_number,
J1L1_C@s1n0: N@p_1-nh4n_2. Khuy3n_m41-c0_h4n. Dky: jili8.cc,1,1,0,personal_number,
WinMart: Thẻ Win+ của quý khách có 15.600 điểm sắp hết hạn vào 31/12/2024. Quý khách có thể dùng điểm trừ trực tiếp vào hóa đơn mua sắm tại winmart.com.vn.,0,1,0,brandname,Quảng cáo hợp lệ
Ma xac minh (OTP) Shopee la 774829. Ma co hieu luc 2 phut.,0,0,0,brandname,Tin nhắn cá nhân và OTP
J&T Express J&T Express Van don JT998877665544 (hang nang) can duoc sap xep lai lich giao. Vui long tra loi SMS nay hoac LH CSKH de hen gio.,0,0,0,brandname,Vận chuyển
EMIME Company tuyển nhân viên bán thời gian tại nhà. Thu nhập hấp dẫn 800.000đ/ngày. Yêu cầu tuổi từ 22-60. Liên hệ: zalo.me/84955667788 Zalo: 84955667788,1,1,1,personal_number,
"Ch4o b4n, m1nh l4 An. C0ng w13c th4 t1m v1z30 T1kT0k k13m 2OOk m01 ng4y. Kh0ng c4n w0n, nhan t13n n-gay.",1,0,0,personal_number,
"3M1M3 C0mp4ny tuy3n nh4n v13n thu nh4p c40 800k/ng4y. L4m t41 nh4, tu01 23-65. Z4l0: zalo.me/84944112233 Z4l0: 84944112233",1,1,1,personal_number,
"KFC: Giới thiệu App KFC, nhận mã FREEPEPSI miễn phí 01 lon Pepsi cho mọi đơn hàng từ 100.000đ. Mã có hiệu lực đến ngày 15/10/2025. Chi tiết tại kfc.com.vn.",0,1,0,shortcode,Quảng cáo hợp lệ
