"Type","Date","Name / Number","Sender","Content"
"Received","Nov 1, 2024 4:07:39 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) THÁNG MỚI SANG - NGÀY VÀNG TỚI! VinaPhone tặng Quý khách ưu đãi 20% khi nạp thẻ vào HÔM NAY 01/11/2024 (khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày). Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ)."
"Received","Oct 31, 2024 3:14:07 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) CHÀO THÁNG MỚI - NGÀY VÀNG TỚI! VinaPhone tặng Quý khách ưu đãi 20% khi nạp thẻ vào NGÀY MAI 01/11/2024 (khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày). Đặc biệt, thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ)."
"Received","Oct 28, 2024 11:11:05 PM","888","888","QK da huy goi D6V thanh cong. De dang ky lai goi cuoc, vui long soan tin DK D6V gui 888 hoac lien he tong dai CSKH: 18001091 (0d). Tran trong!"
"Sent","Oct 28, 2024 11:10:29 PM","888","","HUY D6V Y"
"Received","Oct 28, 2024 11:10:20 PM","888","888","Yeu cau Huy goi D6V khong thanh cong do goi cuoc van con 1.4GB. De xac nhan huy het uu dai con lai trong goi va huy goi, QK soan HUY D6V Y gui 888. CSKH: 18001091 (0d). Tran trong!"
"Sent","Oct 28, 2024 11:10:16 PM","888","","HUY D6V"
"Received","Oct 28, 2024 12:42:26 AM","MyVNPT","MyVNPT","767472 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai."
"Received","Oct 28, 2024 12:31:15 AM","888","888","QK da dang ky thanh cong goi cuoc D6V (6.000d/1 ngay. Uu dai 2GB/ngay + MyTV addon VTVcab. Het dung luong dung truy cap). Kiem tra dung luong Data, soan DATAKM gui 888. Goi cuoc duoc gia han tu dong. CSKH: 18001091(0d)"
"Sent","Oct 28, 2024 12:31:10 AM","888","","D6V"
"Received","Oct 26, 2024 7:01:07 AM","VinaPhone","VinaPhone","(QC) VinaPhone tang rieng Quy Khach 7GB toc do cao dung trong 7 ngay tu goi cuoc DT30. Soan DK gui 9923 voi gia cuoc uu dai chi 30.000d/7 ngay. Loi moi co hieu luc trong 03 ngay. Tu choi QC, soan TC gui 9923. CSKH 18001091."
"Received","Oct 25, 2024 8:46:21 PM","VinaPhone","VinaPhone","(TB) Ưu đãi ngập tràn: MIỄN PHÍ xem và nghe karaoke không giới hạn tại https://mkara.com.vn + 1GB data/24h (hết dung lượng tính cước theo quy định). Bạn chỉ cần soạn DK MKA8 gửi 888 để đăng ký gói cước MKA8 của VinaPhone và trải nghiệm dịch vụ. Cước chỉ  8.000đ/24h. CSKH 18001091 (0đ)."
"Received","Oct 25, 2024 8:45:53 PM","900","900","Tai khoan cua Quy khach da duoc nap 10,000 dong tu Cong ty IRIS vao 25/10/2024 20:45:52. Ma giao dich 2168591378. CSKH 18001091 (0d). Tran trong cam on!"
"Received","Oct 25, 2024 8:19:19 PM","MOMO","MOMO","Ban co the qua NAP DIEN THOAI MIEN PHI 10.000D trong MoMo, het han 31/10. Mo Vi > UU DAI > QUA CUA TOI hoac https://momo.vn/qua-cua-toi dung ngay!"
"Received","Oct 17, 2024 2:46:25 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) ƯU ĐÃI NGÀY VÀNG KHI KHÁCH HÀNG NẠP THẺ! VinaPhone tặng Quý khách 20% giá trị khi nạp thẻ vào NGÀY MAI 18/10/2024 (khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày). Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . 
CSKH: 18001091 (0đ)."
"Received","Oct 15, 2024 2:36:55 AM","888","888","Thue bao cua Quy khach dang nam trong khu vuc phu song 5G VinaPhone. Xin vui long bat che do 5G tren dien thoai va trai nghiem mien phi 50GB truy cap Data 5G sieu toc do trong 30 ngay. CSKH: 18001091 (0d)."
"Received","Oct 10, 2024 11:19:29 AM","NAPTHE-VNP","NAPTHE-VNP","(TB) Cuối tuần vui vẻ, nạp thẻ có quà! VinaPhone tặng Quý khách ưu đãi 20% khi nạp thẻ vào NGÀY MAI 11/10/2024 (khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày). Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ)."
"Received","Oct 8, 2024 10:17:23 AM","NAPTHE-VNP","NAPTHE-VNP","(TB) KHUYẾN MẠI TỚI RỒI - NẠP THẺ NGAY THÔI! VinaPhone ưu đãi dành riêng cho Quý khách nhận được tin nhắn và nạp tiền vào HÔM NAY 08/10/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ). 
"
"Received","Oct 7, 2024 4:41:36 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) TUẦN MỚI - KHUYẾN MẠI TỚI! VinaPhone dành riêng ƯU ĐÃI 20% cho khách hàng nhận được tin nhắn và nạp tiền vào NGÀY MAI 08/10/2024 (khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày). Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ). "
"Received","Oct 6, 2024 6:16:41 PM","Bo_LDTBXH","Bo_LDTBXH","[TB] Thủ tướng Chính phủ kêu gọi người dân chung tay xóa nhà tạm, nhà dột nát trên phạm vi toàn quốc bằng cách chuyển khoản đến Quỹ Vì người nghèo Trung ương số tài khoản:
- 111135888888 tại Vietinbank.
- 9999999999999 tại Vietcombank.
- 1303999789999 tại Agribank.
- 8631088888 tại BIDV.
- 2025 tại MBBank.
- 3761.0.9054386.91046 tại Kho bạc Nhà nước Hoàn Kiếm, Hà Nội.
"
"Received","Oct 4, 2024 8:31:13 AM","VNPT Money","VNPT Money","(TB) Bạn mới mở VNPT Money nạp tiền điện thoại NHẬN NGAY 3 thẻ quà đa năng trị giá 100.000đ và thêm ƯU ĐÃI SIÊU ĐẬM 23,5% trong hôm nay 04/10: 20% Ngày Vàng VinaPhone và 3,5% chiết khấu, không giới hạn số lần nạp tại https://km.vnptmoney.vn/NV3. LH 18001091 (#3)."
"Received","Oct 3, 2024 2:57:49 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) NGÀY VÀNG TỚI - NẠP THẺ NGAY ĐỪNG ĐỢI! VinaPhone tặng Quý khách ưu đãi 20% khi nạp thẻ vào NGÀY MAI 04/10/2024 (khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày). Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ)."
"Received","Sep 25, 2024 7:01:29 AM","VinaPhone","VinaPhone","(QC) CHUC MUNG! Quy khach du dieu kien nhan 7GB toc do cao su dung trong 7 ngay tu goi cuoc DT30. Soan DK gui 9923 de nhan data. Gia chi 30.000d/7 ngay. Loi moi co hieu luc trong 03 ngay. Tu choi QC, soan TC gui 9923. CSKH 18001091."
"Received","Sep 24, 2024 8:47:42 PM","900","900","Tai khoan cua Quy khach da duoc nap 10,000 dong tu Cong ty IRIS vao 24/09/2024 20:47:39. Ma giao dich 2148634860. CSKH 18001091 (0d). Tran trong cam on!"
"Received","Sep 24, 2024 8:29:36 PM","MOMO","MOMO","Ban co the qua NAP DIEN THOAI MIEN PHI 10.000D trong MoMo, het han 30/9. Mo Vi > UU DAI > QUA CUA TOI hoac https://momo.vn/qua-cua-toi dung ngay!"
"Received","Sep 23, 2024 7:52:06 AM","UIT","UIT","Truong DH CNTT thong bao hoc bu mon Thiet ke giao dien nguoi dung(IE106.P11.CNVN) vao thu 3 ngay 10/12/2024, Tiet 6,7,8,9, Phong B1.16. Chi tiet vui long lien he (028) 372 52002 chon 155"
"Received","Sep 22, 2024 12:33:01 PM","888","888","QK da huy goi D6V thanh cong. De dang ky lai goi cuoc, vui long soan tin DK D6V gui 888 hoac lien he tong dai CSKH: 18001091 (0d). Tran trong!"
"Sent","Sep 22, 2024 12:32:33 PM","888","","HUY D6V"
"Received","Sep 22, 2024 12:32:18 PM","9345","9345","Tai khoan chinh cua Quy khach sap het. Soan 3 gui 9345 de duoc ung goi 3(10 PHUT THOAI/Gia cuoc 17300d) va dong y cho VNPT xu ly du lieu KH theo chinh sach tai https://my.vnpt.com.vn/tinh-nang/chinh-sach-rieng-tu. Tu choi nhan tin, soan TC gui 9345. CSKH: 18001091 (0d)"
"Received","Sep 21, 2024 2:08:16 PM","Google","Google","Your Kaggle verification number is 520770."
"Received","Sep 20, 2024 2:00:07 PM","VNPT Money","VNPT Money","(TB) Bạn mới Mở VNPT Money nạp tiền điện thoại NHẬN NGAY 3 thẻ quà đa năng trị giá 100.000đ và thêm ƯU ĐÃI SIÊU ĐẬM 23,5% trong hôm nay 20/09: 20% Ngày Vàng và 3,5% chiết khấu, không giới hạn số lần nạp tại https://km.vnptmoney.vn/NV3. LH 18001091 (#3)."
"Received","Sep 20, 2024 10:52:49 AM","UIT","UIT","Truong DH CNTT thong bao hoc HT2 mon Thiet ke giao dien nguoi dung(IE106.P11.CNVN.1) vao thu 3 ngay 17/12/2024, Tiet 6,7,8,9,10, Phong B3.10. Chi tiet vui long lien he (028) 372 52002 chon 155"
"Received","Sep 20, 2024 10:52:26 AM","UIT","UIT","Truong DH CNTT thong bao hoc HT2 mon Thiet ke giao dien nguoi dung(IE106.P11.CNVN.1) vao thu 2 ngay 16/12/2024, Tiet 6,7,8,9,10, Phong B1.16. Chi tiet vui long lien he (028) 372 52002 chon 155"
"Received","Sep 20, 2024 8:10:42 AM","888","888","Goi cuoc D6V cua QK gia han khong thanh cong do khong du so du 6.000d. QK vui long nap tien va duy tri tai khoan chinh toi thieu 6.000d truoc ngay 25/09/2024 de duoc gia han tu dong goi D6V. CSKH: 18001091 (0d)"
"Received","Sep 19, 2024 3:07:20 PM","UIT","UIT","Truong DH CNTT thong bao nghi hoc Mon Thiet ke giao dien nguoi dung(IE106.P11.CNVN) vao thu 3 ngay 12 thang 11 nam 2024. Chi tiet vui long lien he (028) 372 52002 chon 155"
"Received","Sep 19, 2024 1:44:33 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) ƯU ĐÃI KHỦNG! VinaPhone tặng Quý khách khi nạp thẻ vào NGÀY MAI 20/9/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . 
CSKH: 18001091 (0đ)."
"Received","Sep 19, 2024 8:07:42 AM","888","888","Yeu cau Huy goi D6V khong thanh cong do goi cuoc van con 1GB. De xac nhan huy het uu dai con lai trong goi va huy goi, QK soan HUY D6V Y gui 888. CSKH: 18001091 (0d). Tran trong!"
"Sent","Sep 19, 2024 8:07:39 AM","888","","HUY D6V"
"Received","Sep 18, 2024 7:08:07 PM","888","888","Yeu cau Huy goi D6V khong thanh cong do goi cuoc van con 1GB. De xac nhan huy het uu dai con lai trong goi va huy goi, QK soan HUY D6V Y gui 888. CSKH: 18001091 (0d). Tran trong!"
"Sent","Sep 18, 2024 7:08:04 PM","888","","HUY D6V"
"Received","Sep 18, 2024 8:09:48 AM","1576","1576","[UNG TIEN]Tai khoan chinh cua Quy khach sap het. Soan Y gui 1576 (hieu luc trong vong 48h - gia cuoc dich vu 1750d) de duoc ung 8000d vao tai khoan chinh va dong y cho VNPT xu ly du lieu KH theo chinh sach tai https://my.vnpt.com.vn/tinh-nang/chinh-sach-rieng-tu. De duoc ung tien tu dong moi khi tai khoan chinh duoi 5.000d, soan UTD gui 1576. Tu choi nhan tin nhan, soan TC gui 1576. CSKH: 18001091 (0d)"
"Received","Sep 18, 2024 8:09:45 AM","1357","1357","[UNG TIEN AIRTIME] Tai khoan chinh cua Quy Khach sap het. Soan A hoac Y gui 1357 de duoc ung 30000d, GIA CUOC 0 DONG vao tai khoan Airtime (su dung thoai va sms) va dong y cho VNPT xu ly du lieu KH theo chinh sach tai https://my.vnpt.com.vn/tinh-nang/chinh-sach-rieng-tu. Hieu luc su dung tai khoan Airtime la 1400 phut. So tien da ung 30000d se duoc tru vao TKC. Chi tiet LH 18001091 (mien phi)."
"Received","Sep 18, 2024 8:09:20 AM","900","900","Tai khoan chinh cua Quy khach sap het. Xin vui long nap the de tiep tuc su dung cac dich vu cua VinaPhone."
"Received","Sep 18, 2024 8:08:34 AM","888","888","QK da dang ky thanh cong goi cuoc D6V (6.000d/1 ngay. Uu dai 2GB/ngay + MyTV addon VTVcab. Het dung luong dung truy cap). Kiem tra dung luong Data, soan DATAKM gui 888. Goi cuoc duoc gia han tu dong. CSKH: 18001091(0d)"
"Sent","Sep 18, 2024 8:07:57 AM","888","","D6V"
"Received","Sep 16, 2024 3:15:19 PM","MyVNPT","MyVNPT","029601 la ma xac thuc OTP tren MyVNPT cua Quy khach. Ma co hieu luc trong 2 phut. De dam bao an toan, Quy khach vui long khong chia se ma nay voi bat ky ai."
"Received","Sep 16, 2024 2:02:01 PM","+18339913448","+18339913448","Chào bạn, tôi là Gemini trong Google Tin nhắn. Hãy trò chuyện với tôi để soạn tin nhắn, lên ý tưởng, lập kế hoạch cho các sự kiện hoặc đơn giản là trò chuyện vui vẻ.
"
"Received","Sep 15, 2024 11:40:59 PM","AUTHY","AUTHY","Mã xác thực Claude của bạn là: 825666"
"Received","Sep 14, 2024 2:29:05 PM","MTTQ","MTTQ","[TB] MTTQ Việt Nam kêu gọi ủng hộ đồng bào bị thiệt hại do cơn bão số 3, bằng cách chuyển khoản tới Ban Vận động Cứu trợ Trung ương, số tài khoản: CT1111 tại Vietinbank; tên tài khoản Mặt trận Tổ quốc Việt Nam - Ban Cứu trợ Trung ương, số tài khoản 0011.00.1932418 tại Sở giao dịch Ngân hàng TMCP Ngoại thương Việt Nam."
"Received","Sep 12, 2024 9:59:28 PM","google@rbm.goog","google@rbm.goog","G-086117 là mã xác minh Google của bạn.
"
"Received","Sep 12, 2024 2:59:49 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) VinaPhone tặng Quý khách ưu đãi khi nạp thẻ vào NGÀY MAI 13/9/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ).
"
"Received","Sep 5, 2024 5:54:19 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) THÁNG MỚI SANG - NGÀY VÀNG TỚI! VinaPhone tặng Quý khách ưu đãi khi nạp thẻ vào NGÀY MAI 06/9/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ).
"
"Received","Sep 5, 2024 2:44:38 PM","888","888","QK da huy goi D6V thanh cong. De dang ky lai goi cuoc, vui long soan tin DK D6V gui 888 hoac lien he tong dai CSKH: 18001091 (0d). Tran trong!"
"Sent","Sep 5, 2024 2:44:35 PM","888","","HUY D6V Y"
"Received","Sep 5, 2024 2:44:22 PM","888","888","Goi cuoc D6V (6.000d/1 ngay) cua QK da gia han thanh cong. Uu dai (2GB/ngay + MyTV addon VTVcab. Het dung luong dung truy cap). HSD den 14:44 06/09/2024. Goi cuoc gia han tu dong. Kiem tra dung luong con lai soan DATAKM gui 888. CSKH: 18001091 (0d)."
"Received","Sep 4, 2024 2:43:32 PM","888","888","QK da dang ky thanh cong goi cuoc D6V (6.000d/1 ngay. Uu dai 2GB/ngay + MyTV addon VTVcab. Het dung luong dung truy cap). Kiem tra dung luong Data, soan DATAKM gui 888. Goi cuoc duoc gia han tu dong. CSKH: 18001091(0d)"
"Sent","Sep 4, 2024 2:43:27 PM","888","","D6V"
"Received","Sep 3, 2024 7:55:25 PM","UIT","UIT","Truong DH CNTT thong bao nghi hoc Mon Internet va cong nghe Web(IE104.P11.CNVN) vao thu 4 ngay 04 thang 09 nam 2024. Chi tiet vui long lien he (028) 372 52002 chon 155"
"Received","Sep 1, 2024 5:54:15 PM","MyVNPT","MyVNPT","(TB) Game bình chọn nghệ sĩ sắp kết thúc! Cơ hội cuối săn iPhone 15 Pro 128GB, quà nạp tiền điện thoại đến 200.000đ và quyền lợi chụp hình cực hot cùng idol đang chờ bạn tại sự kiện Sound Freedom by VinaPhone. Hạn cuối: 04/09/2024. Truy cập ngay https://my.vnpt.com.vn/adv/game. CSKH: 18001091 nhánh 3 (0đ). Trân trọng!"
"Received","Aug 27, 2024 7:25:21 PM","MOMO","MOMO","Ban co the qua NAP DIEN THOAI MIEN PHI 10.000D trong MoMo, het han 31/8. Mo Vi > UU DAI > QUA CUA TOI hoac https://momo.vn/qua-cua-toi dung ngay!"
"Received","Aug 26, 2024 7:23:20 PM","MOMO","MOMO","Ban co 10.000D qua Nap Dien Thoai & 140.000D qua khac trong MoMo, het han 31/8. Mo Vi > UU DAI > QUA CUA TOI hoac https://momo.vn/qua-cua-toi dung ngay!"
"Received","Aug 25, 2024 8:04:41 PM","MOMO","MOMO","Ban co the qua NAP DIEN THOAI MIEN PHI 10.000D trong MoMo, het han 31/8. Mo Vi > UU DAI > QUA CUA TOI hoac https://momo.vn/qua-cua-toi dung ngay!"
"Received","Aug 25, 2024 6:04:38 PM","Microsoft","Microsoft","Sử dụng mã xác minh 074736 để xác thực Microsoft."
"Received","Aug 25, 2024 5:53:25 PM","Microsoft","Microsoft","Sử dụng mã xác minh 695553 để xác thực Microsoft."
"Received","Aug 25, 2024 5:50:14 PM","Microsoft","Microsoft","Sử dụng mã xác minh 054974 để xác thực Microsoft."
"Received","Aug 22, 2024 11:18:35 AM","NAPTHE-VNP","NAPTHE-VNP","(TB) VinaPhone tặng Quý khách ưu đãi khi nạp thẻ vào NGÀY MAI 23/8/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . 
CSKH: 18001091 (0đ).
"
"Received","Aug 20, 2024 2:36:10 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) NẠP THẺ NHẬN ƯU ĐÃI - DUY NHẤT HÔM NAY! VinaPhone ưu đãi dành riêng cho Quý khách nhận được tin nhắn và nạp tiền vào HÔM NAY 20/8/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/ napthe . CSKH: 18001091 (0đ). 
"
"Received","Aug 19, 2024 6:58:17 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) VINA LÀ CHÂN ÁI - NẠP THẺ LÀ ƯU ĐÃI! Chỉ dành riêng cho Quý khách nhận được tin nhắn và nạp tiền vào NGÀY MAI 20/8/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/ napthe . CSKH: 18001091 (0đ). "
"Received","Aug 15, 2024 3:12:32 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) Cuối tuần vui vẻ, nạp thẻ có quà! VinaPhone tặng Quý khách ưu đãi khi nạp thẻ vào NGÀY MAI 16/8/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ). "
"Received","Aug 13, 2024 6:37:43 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) CÓ KHUYẾN MẠI VINA - NẠP THẺ THẢ GA! VinaPhone ưu đãi dành riêng cho Quý khách nhận được tin nhắn và nạp tiền vào HÔM NAY 13/8/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/ napthe . CSKH: 18001091 (0đ). "
"Received","Aug 12, 2024 1:34:53 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) CÓ KHUYẾN MẠI VINA - NẠP THẺ THẢ GA! VinaPhone ưu đãi dành riêng cho Quý khách nhận được tin nhắn và nạp tiền vào NGÀY MAI 13/8/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/ napthe . CSKH: 18001091 (0đ). 
"
"Received","Aug 8, 2024 5:28:33 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) ĐẦU TUẦN VUI VẺ - NẠP THẺ CÓ QUÀ! Ưu đãi dành riêng cho Quý khách nhận được tin nhắn và nạp tiền vào NGÀY MAI 09/8/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ). 
"
"Received","Aug 8, 2024 1:36:52 PM","NAPTHE-VNP","NAPTHE-VNP","(TB) ĐẦU TUẦN VUI VẺ - NẠP THẺ CÓ QUÀ! Ưu đãi dành riêng cho Quý khách nhận được tin nhắn và nạp tiền vào NGÀY MAI 06/8/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/napthe . CSKH:18001091 (0đ). 
"
"Received","Aug 6, 2024 11:29:47 AM","NAPTHE-VNP","NAPTHE-VNP","(TB) ĐẦU TUẦN VUI VẺ - NẠP THẺ CÓ QUÀ! Ưu đãi chỉ dành riêng cho Quý khách nhận được tin nhắn và nạp tiền vào HÔM NAY 06/8/2024:
+ Nhận ngay 20% giá trị thẻ nạp. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. 
+ Thêm ưu đãi hời khi nạp thẻ tại https://my.vnpt.com.vn/adv/ napthe . 
CSKH: 18001091 (0đ). 
"
"Received","Aug 3, 2024 11:28:58 PM","google@rbm.goog","google@rbm.goog","G-650448 is your Google verification code.
"
"Received","Jul 30, 2024 8:39:23 PM","BCD 138-CP","BCD 138-CP","(TB) Toàn dân tích cực tham gia phòng chống mua bán người. Khi phát hiện dấu hiệu liên quan hãy thông báo ngay đến cơ quan Công an nơi gần nhất hoặc Tổng đài quốc gia 111 để được tư vấn, hỗ trợ, hướng dẫn kịp thời."
"Received","Jul 29, 2024 6:30:28 PM","VinaPhone","VinaPhone","(TB) MIỄN PHÍ DATA truy cập vsport.com.vn để XEM TIN TỨC BÓNG ĐÁ, CLIP HẬU TRƯỜNG THỂ THAO sớm nhất và nhận 5.000đ vào TK chính sau 7 ngày gia hạn thành công dịch vụ Vinasport. Mời bạn soạn DK SK1 gửi 9958 để sử dụng và nhận ưu đãi. Cước 1.000đ/ngày. CSKH 18001091 (0đ)."
